name	genename	timepoint	switch	pvalueSwitch	experiment	FCdown	FCup
BX000447.1	ENSDART00000138206.2	5	up	0.0199825749555986	MZspg		
zcchc2	ENSDART00000138214.2	4	down	0.0146203061151938	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf 6.0hpf	
elp3	ENSDART00000138226.3	4.5	down	0.0233297324110838	MZspg		
arl13a	ENSDART00000138232.2	4.5	up	0.00469680748518242	MZspg	6.0hpf	
cox8a	ENSDART00000138236.2	5	up	0.0412621525064745	MZspg		
rwdd2b	ENSDART00000138249.3	4	down	0.00221476935744958	MZspg		
si:dkeyp-68b7.7	ENSDART00000138265.2	4	down	0.00267634603940736	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
si:ch211-42i9.8	ENSDART00000138276.2	5	down	0.00482178472440753	MZspg		
chtopa	ENSDART00000138279.2	2.5	up	0.114387518984433	MZspg		
si:dkey-85k15.4	ENSDART00000138304.2	5	down	0.0332973064882783	MZspg		
si:dkey-27c15.3	ENSDART00000138322.2	3.5	down	0.0789582559188479	MZspg		
xpo6	ENSDART00000138328.2	4	down	0.00225821965434558	MZspg	4.0hpf 4.5hpf 5.0hpf	
si:ch73-120g24.4	ENSDART00000138333.4	5	up	0.00195868812105704	MZspg		
znf990	ENSDART00000138343.2	5.5	up	0.0821696711003892	MZspg		2.5hpf
cth	ENSDART00000138351.2	5.5	up	0.0178581419670087	MZspg	2.5hpf 3.0hpf	5.0hpf 5.5hpf 6.0hpf
rbms3	ENSDART00000138388.3	5.5	up	0.11625006094575	MZspg		
si:ch211-199g17.2	ENSDART00000138404.3	4.5	down	0.00116830835553117	MZspg		
tfcp2	ENSDART00000138416.2	4.5	down	0.017324651303588	MZspg		
zgc:152951	ENSDART00000138431.3	4.5	down	0.00450499936165982	MZspg		
cul2	ENSDART00000138432.3	2.5	up	0.0727957882877145	MZspg		
CU539058.1	ENSDART00000138459.2	4	up	0.0500850224582252	MZspg		
ints6	ENSDART00000138470.2	3.5	down	0.000543220101030584	MZspg		
spegb	ENSDART00000138473.3	4.5	up	0.0805439425127759	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
rad54b	ENSDART00000138496.2	3.5	down	0.000109685206808763	MZspg		
CU459089.1	ENSDART00000138507.2	2.5	up	0.0800868756836065	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
kifc3	ENSDART00000138511.3	4	down	0.0123873631601029	MZspg	4.5hpf	
CR936321.1	ENSDART00000138513.2	4.5	up	0.0404226342896676	MZspg		
rab20	ENSDART00000138527.2	3.5	down	0.000504950033857421	MZspg		
st13	ENSDART00000138578.2	5	down	0.0324489649388161	MZspg		
las1l	ENSDART00000138606.2	5.5	up	0.087657510894531	MZspg		5.0hpf 5.5hpf 6.0hpf
si:dkey-126g1.7	ENSDART00000138617.3	2.5	up	0.0773439746174185	MZspg		
abca12	ENSDART00000138634.3	5	up	0.0364295568313168	MZspg	5.5hpf	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf
plekhg6	ENSDART00000138715.3	5.5	up	0.000726504079267665	MZspg		5.0hpf
tmem8a	ENSDART00000138726.2	4.5	down	0.000148161156680926	MZspg		
pde7a	ENSDART00000138741.4	5	down	0.00318704187819652	MZspg		
dnajb9a	ENSDART00000138763.2	4	down	0.00585413874240959	MZspg	4.0hpf 4.5hpf	6.0hpf
arhgap4b	ENSDART00000138792.2	5.5	down	0.0250059863714794	MZspg		
cep85	ENSDART00000138798.3	2.5	down	0.091742386763658	MZspg		
FP101887.1	ENSDART00000138814.2	4.5	up	0.0633323022251531	MZspg		4.0hpf 4.5hpf 6.0hpf
zgc:110158	ENSDART00000138822.3	5.5	down	0.0577707255970391	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	6.0hpf
eef2kmt	ENSDART00000138840.2	5	up	0.00515205794037288	MZspg		
hnrnpd	ENSDART00000138843.2	2.5	up	0.0736737095848459	MZspg		
zgc:56699	ENSDART00000138849.2	5.5	up	0.0823757525337069	MZspg		
pigw	ENSDART00000138862.2	3.5	down	0.00238885095657548	MZspg	3.5hpf 4.0hpf 4.5hpf	
pbxip1a	ENSDART00000138866.3	4	down	0.0258383538064397	MZspg	6.0hpf	
ndufaf5	ENSDART00000138878.3	5.5	down	0.0756429853394756	MZspg		
wdr33	ENSDART00000138885.4	4.5	up	0.0850972744795622	MZspg	2.5hpf 3.0hpf 3.5hpf	
si:ch1073-345a8.1	ENSDART00000138891.3	2.5	down	0.0943885934534933	MZspg		
rgs3b	ENSDART00000138898.2	5.5	up	0.092454527975795	MZspg		5.0hpf 5.5hpf 6.0hpf
cirbpb	ENSDART00000138915.2	4	up	0.0553116513498374	MZspg		3.0hpf 3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf
rgcc	ENSDART00000138953.2	2.5	up	0.0749290561112458	MZspg		
plekha1b	ENSDART00000138954.3	4.5	down	0.0314000835301893	MZspg		
si:dkey-175g6.2	ENSDART00000138955.3	5.5	down	0.0326065057063493	MZspg	6.0hpf	
atcaya	ENSDART00000138967.2	2.5	up	0.126070156828365	MZspg	3.0hpf 4.5hpf 5.0hpf 5.5hpf	
si:ch211-39a7.1	ENSDART00000138971.2	2.5	down	0.110239592559965	MZspg		2.5hpf 3.0hpf 3.5hpf
gnaia	ENSDART00000138985.3	4	up	0.0782318163982625	MZspg		
akap1b	ENSDART00000138988.3	4	down	0.0914960843297173	MZspg		
si:ch211-193i15.2	ENSDART00000139009.3	4.5	down	0.0274103234537598	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
pgls	ENSDART00000139037.2	3	down	0.000303989282323447	MZspg	3.5hpf	
si:dkey-222b8.1	ENSDART00000139040.3	3	up	0.0719908561037937	MZspg		
si:ch211-132b12.7	ENSDART00000139042.2	4.5	down	0.0393547949917641	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
zgc:114130	ENSDART00000139068.2	4.5	down	0.0239383266688237	MZspg		
decr1	ENSDART00000139069.2	NA	none	0.151814907552714	MZspg	6.0hpf	
srsf6b	ENSDART00000139079.2	4.5	up	0.00794257877308502	MZspg		3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf
flot1a	ENSDART00000139122.4	4	up	0.127943348319616	MZspg		
si:dkey-20i20.4	ENSDART00000139123.2	5.5	up	0.00653960218311378	MZspg		4.5hpf 5.5hpf
yeats2	ENSDART00000139137.3	5.5	down	0.0982893025536118	MZspg		
si:ch211-193k19.1	ENSDART00000139151.4	5	down	0.0226165845117581	MZspg		
tent5c	ENSDART00000139174.2	3.5	down	0.00374690004154787	MZspg	6.0hpf	
dym	ENSDART00000139194.3	2.5	down	0.0669005983990119	MZspg	6.0hpf	
mapk8ip3	ENSDART00000139206.4	2.5	up	0.0941702738700866	MZspg	2.5hpf 3.0hpf 3.5hpf	5.0hpf 5.5hpf 6.0hpf
zgc:153968	ENSDART00000139213.2	2.5	up	0.0788602895817827	MZspg		5.0hpf 5.5hpf 6.0hpf
tardbpl	ENSDART00000139223.4	2.5	up	0.0850560259939709	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
rnf38	ENSDART00000139241.2	5.5	up	0.0581214601431002	MZspg		
zfand5b	ENSDART00000139259.2	3.5	up	0.000636636634568588	MZspg		
zgc:114104	ENSDART00000139267.2	4	down	0.00390222233456727	MZspg		
zgc:77838	ENSDART00000139268.2	2.5	up	0.0831586205822742	MZspg	2.5hpf 3.0hpf 3.5hpf 3.5hpf 4.0hpf	
b3gnt3.3	ENSDART00000139285.2	5.5	up	0.0149343951575267	MZspg		5.0hpf 5.5hpf 6.0hpf
si:dkey-121h17.7	ENSDART00000139288.2	4	down	0.00818456245606258	MZspg		
si:dkeyp-44a8.2	ENSDART00000139292.2	4.5	up	0.0132457064971012	MZspg		
gla	ENSDART00000139293.3	4	down	0.00010547858237242	MZspg		
si:dkeyp-87e7.4	ENSDART00000139297.2	5.5	up	0.119087946435009	MZspg		
rbm39a	ENSDART00000139298.3	5	up	0.0169707245911052	MZspg		3.5hpf 3.5hpf 4.0hpf
eif3d	ENSDART00000139315.2	4.5	up	0.0276832389171227	MZspg	4.5hpf 5.0hpf 5.5hpf	
si:dkey-1d7.3	ENSDART00000139318.3	4.5	down	0.000311026918651702	MZspg	6.0hpf	
nipal4	ENSDART00000139320.2	4.5	up	6.67211585668737e-05	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf	
cry-dash	ENSDART00000139329.2	4.5	down	7.42824577383283e-05	MZspg		
syne1a	ENSDART00000139350.4	2.5	up	0.0778707065962423	MZspg	5.5hpf 6.0hpf	
arhgef1b	ENSDART00000139355.3	5	down	0.00439260188224311	MZspg	6.0hpf	
fbxo3	ENSDART00000139382.3	5.5	down	0.0813925824480051	MZspg		
si:ch211-288g17.3	ENSDART00000139385.3	5	up	0.00843059721713801	MZspg		
wdfy4	ENSDART00000139394.2	5	down	0.00035156566208705	MZspg	3.5hpf 4.0hpf 4.5hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf 6.0hpf	
plpp2b	ENSDART00000139411.2	4.5	down	0.000356260078706261	MZspg		
mgat3a	ENSDART00000139423.2	4.5	down	0.00057694504946626	MZspg	5.0hpf 5.5hpf 6.0hpf	
pomgnt2	ENSDART00000139432.2	5	down	0.012090075215104	MZspg	3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
morf4l1	ENSDART00000139441.2	4.5	up	0.00217837979780733	MZspg		
crybg1a	ENSDART00000139451.4	2.5	up	0.0766793055856939	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.5hpf 6.0hpf
slc6a7	ENSDART00000139486.2	5	up	0.00417340194364546	MZspg	2.5hpf 3.0hpf 3.5hpf	4.5hpf 5.0hpf 5.5hpf 6.0hpf
frmd3	ENSDART00000139494.2	5.5	down	0.0412695695432904	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
mapkap1	ENSDART00000139553.2	5.5	up	0.0446050611053899	MZspg		5.5hpf
ppp3r1a	ENSDART00000139560.3	5.5	up	0.065251616814745	MZspg		
dcaf8	ENSDART00000139564.2	3.5	down	0.00421720292199645	MZspg		
renbp	ENSDART00000139567.2	5	up	0.0401155545516136	MZspg		
itsn1	ENSDART00000139573.2	5.5	down	0.0865275557640854	MZspg	5.5hpf 6.0hpf	
polh	ENSDART00000139589.3	3.5	down	0.0619433017926556	MZspg		
pcnx1	ENSDART00000139593.2	5	down	0.0889509051466882	MZspg		
abcb11a	ENSDART00000139631.3	5	down	0.0183188635095879	MZspg		
pip4k2ab	ENSDART00000139633.4	5	down	0.00980027506089987	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
adap2	ENSDART00000139657.2	4	up	0.0414843525349309	MZspg		
styk1b	ENSDART00000139664.2	5.5	up	0.000750530893668389	MZspg		4.5hpf 5.0hpf
sybl1	ENSDART00000139669.3	5.5	up	0.0160808113154772	MZspg		
lypla2	ENSDART00000139684.4	4.5	up	0.018607999803538	MZspg		
BX005438.1	ENSDART00000139693.2	5	up	0.0217576887023675	MZspg		
rc3h1b	ENSDART00000139703.5	5	up	0.0424218685078936	MZspg		
ttll10	ENSDART00000139710.2	4.5	up	0.0270870555250498	MZspg	5.5hpf 6.0hpf	
zgc:77838	ENSDART00000139713.2	5	up	0.030812341631093	MZspg	2.5hpf 3.0hpf 3.5hpf 3.5hpf 4.0hpf	
dpm3	ENSDART00000139715.2	2.5	up	0.0691805538424302	MZspg		
scai	ENSDART00000139744.2	4.5	down	0.00832981370666619	MZspg		
ftr97	ENSDART00000139756.3	5.5	down	0.0805508213675263	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
kazna	ENSDART00000139787.3	4.5	down	0.00238448146849712	MZspg	4.5hpf 5.0hpf	
BX927258.1	ENSDART00000139791.2	5.5	up	0.0348762968583736	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
si:ch211-173p18.3	ENSDART00000139802.4	NA	none	0.176230919096432	MZspg		
mcm9	ENSDART00000139805.4	3.5	down	0.0113371936659749	MZspg		
commd6	ENSDART00000139811.3	5	up	0.131451922476991	MZspg		
tor1	ENSDART00000139813.2	5.5	up	0.0193892657100314	MZspg		
rasa1a	ENSDART00000139824.4	4.5	down	0.00557202600243845	MZspg		
rbmx	ENSDART00000139839.3	4.5	up	0.00960105766878339	MZspg		
g3bp1	ENSDART00000139855.3	5	up	0.0166376619721824	MZspg		
chtopa	ENSDART00000139856.2	2.5	up	0.0795066216044328	MZspg		
dcbld2	ENSDART00000139863.3	5	up	0.00563042028297434	MZspg		
socs6b	ENSDART00000139871.2	4	down	0.0652135562967131	MZspg		
oip5-as1	ENSDART00000139872.3	5	up	0.00322254400720956	MZspg	3.0hpf	
ranbp3a	ENSDART00000139882.3	5	down	0.0142189474833517	MZspg		
toe1	ENSDART00000139886.2	4	up	0.0563789096332932	MZspg		
arrdc2	ENSDART00000139889.3	5.5	up	0.0132086680653936	MZspg		5.0hpf 5.5hpf 6.0hpf
si:ch73-237c6.1	ENSDART00000139897.3	4	up	0.0207875856929991	MZspg		
diaph3	ENSDART00000139900.4	2.5	down	0.0873622273565374	MZspg	6.0hpf	
selenow2a	ENSDART00000139902.2	4.5	up	0.05986815798733	MZspg		
dcbld1	ENSDART00000139912.3	5	up	0.0200113085016955	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf 6.0hpf
foxj2	ENSDART00000139916.2	4	down	0.00431399822285627	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 6.0hpf	
gpn1	ENSDART00000139918.2	4.5	up	0.0395170211498469	MZspg		
esyt2a	ENSDART00000139929.3	4.5	down	0.0199894734146379	MZspg	4.0hpf	5.5hpf 6.0hpf
spaw	ENSDART00000139933.2	5	up	0.00122175447286255	MZspg	5.0hpf 5.5hpf 6.0hpf	
nipal3	ENSDART00000139946.2	4	down	0.000134277971195029	MZspg	3.5hpf 4.0hpf	5.5hpf 6.0hpf
TPGS1	ENSDART00000139948.2	4.5	up	0.00537976812765883	MZspg	5.0hpf 6.0hpf	
pawr	ENSDART00000139962.2	5	down	0.00789762222660595	MZspg	6.0hpf	
rps27.2	ENSDART00000139964.2	2.5	up	0.0693280384420438	MZspg		
zfyve28	ENSDART00000139980.3	4.5	down	0.00118329175714171	MZspg		
ewsr1b	ENSDART00000139998.2	4.5	up	0.0144106557455502	MZspg	2.5hpf 3.0hpf 3.5hpf 5.0hpf 6.0hpf	4.5hpf 4.5hpf 6.0hpf 6.0hpf
brd3a	ENSDART00000140037.2	4.5	up	0.0534367336251785	MZspg		
bco2a	ENSDART00000140049.3	5.5	down	0.0626308821689741	MZspg		
cica	ENSDART00000140051.3	3.5	down	0.000745141814254224	MZspg	4.5hpf	
si:dkeyp-68b7.7	ENSDART00000140060.2	4.5	down	0.000508520227984088	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
si:ch73-37h15.2	ENSDART00000140065.4	5.5	up	0.0293918377606518	MZspg		
si:dkey-92f12.2	ENSDART00000140086.2	5	up	0.0405701611271045	MZspg	4.0hpf	5.0hpf 5.5hpf 6.0hpf
metap1	ENSDART00000140096.3	5.5	up	0.0666528983503882	MZspg		
MDFIC	ENSDART00000140100.4	4	down	0.00580899145019864	MZspg		
xpa	ENSDART00000140116.2	2.5	down	0.0834868022546585	MZspg		
aoc2	ENSDART00000140117.3	5.5	up	0.00518901919879222	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
BX957257.1	ENSDART00000140137.2	5.5	down	0.0836118733355153	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
ccdc28a	ENSDART00000140149.2	5	up	0.0155944698281761	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
myo10	ENSDART00000140159.3	3.5	down	0.0380240928911142	MZspg		
si:dkey-71b5.3	ENSDART00000140175.3	5	up	0.00264501685326934	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
cspp1b	ENSDART00000140188.2	5	up	0.0091336106268034	MZspg		5.0hpf 5.5hpf 6.0hpf 6.0hpf
arsa	ENSDART00000140193.2	5.5	down	0.0861187112272344	MZspg	6.0hpf	
adora2ab	ENSDART00000140206.2	5.5	up	0.0612400969783662	MZspg		5.0hpf 5.5hpf 6.0hpf
dph1	ENSDART00000140214.4	4.5	down	0.00659181685064547	MZspg	6.0hpf	
ifi45	ENSDART00000140230.2	2.5	up	0.0717645004834364	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
ikbkb	ENSDART00000140265.2	5	up	0.0389895922687878	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf	5.0hpf 6.0hpf
mfn2	ENSDART00000140266.3	4	down	0.00137013270824715	MZspg	4.0hpf 4.5hpf	
krt96	ENSDART00000140272.2	2.5	up	0.0764063778427786	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
CU467861.1	ENSDART00000140292.2	4	up	0.0362639209546001	MZspg		6.0hpf 6.0hpf 6.0hpf
tnfaip8l1	ENSDART00000140313.2	3.5	down	0.00251853058646179	MZspg	3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
nsun2	ENSDART00000140336.3	5.5	down	0.0582451922989609	MZspg		
erf	ENSDART00000140347.3	2.5	up	0.0849363082338213	MZspg		
pan2	ENSDART00000140351.2	5	down	0.0338020234180249	MZspg		
ccdc59	ENSDART00000140362.3	4.5	up	0.0119805596254247	MZspg		
rsrp1	ENSDART00000140371.2	2.5	up	0.0744071561453505	MZspg		4.0hpf 4.0hpf 6.0hpf 6.0hpf
zfyve27	ENSDART00000140375.3	5	up	0.0162826630817037	MZspg	2.5hpf 3.0hpf 3.5hpf	
tpt1	ENSDART00000140387.2	3.5	up	0.0169133575980447	MZspg		
tyro3	ENSDART00000140391.3	5.5	down	0.0166063881645895	MZspg		
acss3	ENSDART00000140400.2	2.5	up	0.07571496760536	MZspg	2.5hpf 5.5hpf 6.0hpf	
srgap1a	ENSDART00000140403.3	5	down	0.0224336980502645	MZspg	6.0hpf	
si:dkeyp-117b11.2	ENSDART00000140427.2	5	up	0.00399261585192912	MZspg		2.5hpf 3.0hpf 4.0hpf 4.5hpf
map2	ENSDART00000140436.3	5.5	down	0.0838916739150637	MZspg		
rfxap	ENSDART00000140439.2	5.5	down	0.0583343748202102	MZspg		
si:dkeyp-2e4.3	ENSDART00000140442.2	2.5	up	0.125599236342039	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf 6.0hpf
tmem67	ENSDART00000140460.3	5.5	up	0.000213979257426389	MZspg		
esyt1a	ENSDART00000140463.2	3.5	up	0.062747122654811	MZspg	4.5hpf 5.5hpf	
nfu1	ENSDART00000140481.2	4.5	up	0.037978585321929	MZspg		
si:dkey-46g23.1	ENSDART00000140482.4	2.5	down	0.0277096506672972	MZspg		
CR381544.1	ENSDART00000140485.2	4.5	down	0.00948202655227692	MZspg		2.5hpf 2.5hpf 3.0hpf 3.0hpf 3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf
znf385b	ENSDART00000140526.4	4.5	down	0.00798034429651251	MZspg	2.5hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
tnk1	ENSDART00000140528.3	5.5	up	0.0175375078901123	MZspg		
slx4ip	ENSDART00000140529.2	5.5	up	0.0019795118156658	MZspg		
nqo1	ENSDART00000140530.2	5	up	0.0617546859780959	MZspg	5.5hpf 6.0hpf	
dhrs11a	ENSDART00000140537.2	4.5	down	0.0073262270744241	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
phc3	ENSDART00000140558.2	5	down	0.0759364857230694	MZspg	2.5hpf 2.5hpf 3.0hpf 3.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf	
igf3	ENSDART00000140576.3	5.5	up	0.00158859716880511	MZspg		5.5hpf 6.0hpf
tspan35	ENSDART00000140577.2	3.5	up	0.09658549191207	MZspg	6.0hpf	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf
stk38b	ENSDART00000140588.2	5.5	down	0.0957854851159464	MZspg		
inpp5f	ENSDART00000140634.3	4	down	0.00205883552125685	MZspg		
si:ch211-130m23.2	ENSDART00000140636.2	4.5	up	0.000152181659983874	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
grb10a	ENSDART00000140665.3	5.5	down	0.0907773383324115	MZspg	3.0hpf 3.5hpf 4.0hpf 4.5hpf	
st14a	ENSDART00000140672.2	2.5	up	0.084158202000715	MZspg		
galnt1	ENSDART00000140673.3	4.5	down	0.00593761189108133	MZspg	4.5hpf 5.0hpf	
cicb	ENSDART00000140674.3	5	up	0.0449786766042399	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf	
mastl	ENSDART00000140683.2	4	down	0.0435932002270423	MZspg		
si:ch211-173m16.2	ENSDART00000140693.2	4.5	up	0.00197822311388851	MZspg		3.5hpf
cdca7a	ENSDART00000140695.3	4	up	0.041664455675248	MZspg		
brpf3b	ENSDART00000140717.3	3.5	down	0.0212161859641968	MZspg		
si:dkey-182g1.2	ENSDART00000140720.3	3.5	down	0.0121024692815069	MZspg	3.5hpf 4.0hpf	
si:dkey-42i9.6	ENSDART00000140736.3	5	up	0.00928031544197894	MZspg		
si:ch211-217k17.10	ENSDART00000140740.3	3.5	up	0.0543322808248879	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
si:ch73-181d5.4	ENSDART00000140749.5	4.5	down	0.0252045220022894	MZspg		
e2f7	ENSDART00000140760.3	4.5	up	5.23650858139657e-05	MZspg		
si:ch211-262h13.3	ENSDART00000140764.3	4.5	up	0.0199240318427231	MZspg		2.5hpf 3.0hpf 3.5hpf
oma1	ENSDART00000140792.3	4.5	down	0.00236011487281396	MZspg	3.5hpf 4.0hpf 4.5hpf 5.0hpf 6.0hpf	
zgc:85858	ENSDART00000140799.3	3	down	0.00514990778256996	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf	
ccar2	ENSDART00000140803.4	3	up	0.0970514950612299	MZspg		
si:ch211-149l1.2	ENSDART00000140824.2	4.5	down	0.0186115563189563	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
mlx	ENSDART00000140855.3	5.5	up	0.100830353409139	MZspg		
si:dkey-7l6.3	ENSDART00000140863.3	4.5	up	0.00143768433436753	MZspg		
zgc:162611	ENSDART00000140864.2	4	up	0.0335900249258111	MZspg		
arfgef2	ENSDART00000140866.3	3	up	0.0842878398806167	MZspg		
si:dkey-161j23.5	ENSDART00000140868.3	4.5	down	0.0244672441542992	MZspg		
zgc:123010	ENSDART00000140875.3	4.5	down	0.000441244696882559	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
si:ch1073-15f19.2	ENSDART00000140877.2	4.5	down	0.0112660495723208	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
pnpla6	ENSDART00000140890.4	5.5	down	0.104363986505183	MZspg		
pgbd4	ENSDART00000140905.2	2.5	up	0.0715502607367337	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
zmym4	ENSDART00000140926.3	5.5	down	0.110907712808982	MZspg		
RANBP2	ENSDART00000140961.3	4.5	up	0.0357336912939386	MZspg		
dennd2da	ENSDART00000140969.3	5.5	up	0.0628775353957006	MZspg		5.0hpf 5.5hpf 6.0hpf
uhrf1bp1	ENSDART00000140986.4	2.5	up	0.112623044236152	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 5.0hpf
itpkcb	ENSDART00000141023.3	5	down	0.0720176500186872	MZspg		
ponzr5	ENSDART00000141048.2	5	up	0.0625504377594724	MZspg		4.5hpf 5.0hpf 5.5hpf
si:ch211-206k20.5	ENSDART00000141057.2	5.5	down	0.054344139014032	MZspg		
znfl1b	ENSDART00000141063.2	3.5	up	0.0560620479253764	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
sox11b	ENSDART00000141068.2	5	up	0.0400267197016974	MZspg		
si:dkey-253i9.4	ENSDART00000141077.3	3.5	down	0.000408128221569548	MZspg		
si:ch211-196c10.15	ENSDART00000141090.3	4.5	up	0.00908636697521026	MZspg		
rps2	ENSDART00000141100.3	2.5	up	0.0745882981761351	MZspg		6.0hpf
scap	ENSDART00000141130.2	5	down	0.0214836178904055	MZspg	5.5hpf 6.0hpf	
rsrp1	ENSDART00000141134.2	2.5	up	0.0733964171201213	MZspg		4.0hpf 4.0hpf 6.0hpf 6.0hpf
si:ch73-236c18.8	ENSDART00000141143.3	4	down	0.00075984043505084	MZspg	3.5hpf 4.0hpf 4.5hpf	
tinf2	ENSDART00000141165.2	3.5	down	0.0183639554637396	MZspg	4.0hpf	
hsd17b12a	ENSDART00000141167.2	4.5	up	0.00379686869073048	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
stam	ENSDART00000141170.3	4	down	0.00651804235939046	MZspg		
slc24a4a	ENSDART00000141177.2	5	down	0.0661509491090553	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
def6c	ENSDART00000141187.2	4	up	0.0411278448101302	MZspg		6.0hpf
st3gal3b	ENSDART00000141188.4	4	down	0.00837140745172893	MZspg	4.0hpf 5.0hpf 5.5hpf	
ctsla	ENSDART00000141198.3	3	up	0.0430143108058142	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
gtf2h4	ENSDART00000141203.3	5.5	up	0.0967107999684089	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
si:ch211-202h22.7	ENSDART00000141207.2	2.5	up	0.0772389383980652	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
CR848723.1	ENSDART00000141219.2	2.5	up	0.0814787047177608	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
rpl4	ENSDART00000141224.2	4.5	up	0.00750807181446667	MZspg		
si:dkeyp-113d7.10	ENSDART00000141237.3	5	up	0.0122041489436761	MZspg		
ENKD1	ENSDART00000141263.2	5.5	up	0.127690125514688	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 6.0hpf	
znf106b	ENSDART00000141265.3	3.5	down	2.63884106584955e-05	MZspg	3.5hpf 4.0hpf 4.5hpf	
si:ch211-14c7.2	ENSDART00000141278.3	4.5	down	0.0338102777268192	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.5hpf	
