"name"	"genename"	"pvalueSwitch"	"switch"	"timepoint"	"experiment"
"ENSDART00000126871.3"	"ttn.2"	0.126840606314782	"1"	"5.0"	"MZspg"
"ENSDART00000126885.3"	"dag1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126916.5"	"mob2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126927.3"	"taf1"	0.127390162704916	"1"	"4.5"	"MZspg"
"ENSDART00000126937.3"	"wu:fb59d01"	0.0693766146092483	"1"	"4.0"	"MZspg"
"ENSDART00000126941.2"	"gnal2"	0.133128874978507	"-1"	"3.5"	"MZspg"
"ENSDART00000126959.4"	"tnfaip2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126967.3"	"strn3"	0.130395901638763	"1"	"4.0"	"MZspg"
"ENSDART00000126978.3"	"acadl"	0.119463091755335	"-1"	"3.0"	"MZspg"
"ENSDART00000126979.4"	"ubxn1"	0.120399462374539	"1"	"4.0"	"MZspg"
"ENSDART00000127006.3"	"mns1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127022.4"	"CU462878.1"	0.124859091544939	"1"	"4.0"	"MZspg"
"ENSDART00000127023.4"	"si:cabz01071909.2"	0.122864043160067	"-1"	"3.5"	"MZspg"
"ENSDART00000127043.3"	"ythdf2"	0.134582958892691	"1"	"3.5"	"MZspg"
"ENSDART00000127044.3"	"armc1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127053.3"	"kdm5c"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127054.3"	"BX572619.1"	0.0990046237134948	"1"	"4.0"	"MZspg"
"ENSDART00000127109.3"	"figla"	0.145410480249959	"-1"	"3.5"	"MZspg"
"ENSDART00000127135.3"	"gtdc1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127136.3"	"slco5a1b"	0.0587063399468393	"-1"	"3.0"	"MZspg"
"ENSDART00000127157.3"	"hlfa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127182.3"	"arl2bp"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127198.3"	"rps26"	0.131936893938188	"1"	"4.5"	"MZspg"
"ENSDART00000127209.3"	"pttg1ipa"	0.0432229794370497	"1"	"5.0"	"MZspg"
"ENSDART00000127216.3"	"fam161a"	0.092340383110822	"1"	"4.5"	"MZspg"
"ENSDART00000127228.3"	"ttc3"	0.149598759107664	"-1"	"3.5"	"MZspg"
"ENSDART00000127248.3"	"FO704748.1"	0.0942098713514949	"-1"	"4.5"	"MZspg"
"ENSDART00000127252.3"	"slc35d2"	0.118117884355895	"1"	"5.0"	"MZspg"
"ENSDART00000127292.3"	"kcnab2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127297.4"	"ddx42"	0.118941011800026	"1"	"4.0"	"MZspg"
"ENSDART00000127317.3"	"si:ch73-308l14.2"	0.0703567684374126	"1"	"4.5"	"MZspg"
"ENSDART00000127329.3"	"gtf3c3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127330.4"	"snrnp70"	0.118538184755098	"1"	"4.0"	"MZspg"
"ENSDART00000127331.3"	"cdc37l1"	0.0605166362279759	"-1"	"3.5"	"MZspg"
"ENSDART00000127343.3"	"smarcd2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127350.4"	"enpp1"	0.0958814554100216	"-1"	"4.5"	"MZspg"
"ENSDART00000127351.3"	"atxn1l"	0.10872864830907	"-1"	"3.5"	"MZspg"
"ENSDART00000127353.2"	"nr1d2b"	0.018588369195972	"-1"	"4.0"	"MZspg"
"ENSDART00000127355.3"	"ier2b"	0.0942457497587759	"1"	"4.0"	"MZspg"
"ENSDART00000127374.4"	"ddhd1a"	0.11255967700306	"-1"	"3.5"	"MZspg"
"ENSDART00000127396.3"	"ppm1lb"	0.0730760241051105	"1"	"4.0"	"MZspg"
"ENSDART00000127420.3"	"si:dkeyp-27c8.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127504.4"	"trabd2a"	0.0330809701156303	"1"	"5.0"	"MZspg"
"ENSDART00000127568.3"	"ankha"	0.120414696405241	"-1"	"3.5"	"MZspg"
"ENSDART00000127570.4"	"pbxip1b"	0.120614771132329	"1"	"3.5"	"MZspg"
"ENSDART00000127571.4"	"si:dkey-54n8.2"	0.127626287694873	"1"	"4.5"	"MZspg"
"ENSDART00000127578.4"	"twistnb"	0.140896756922908	"1"	"4.0"	"MZspg"
"ENSDART00000127581.3"	"trim23"	0.0262217659708031	"-1"	"4.5"	"MZspg"
"ENSDART00000127597.3"	"zic1"	0.115376435387426	"1"	"5.0"	"MZspg"
"ENSDART00000127600.4"	"hdac10"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127604.3"	"nfil3-6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127623.4"	"cul1a"	0.138343918692702	"1"	"5.0"	"MZspg"
"ENSDART00000127643.3"	"BX510934.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127662.3"	"tnfrsf11a"	0.131315585866616	"1"	"4.0"	"MZspg"
"ENSDART00000127667.3"	"krt18a.1"	0.120289103309258	"1"	"4.0"	"MZspg"
"ENSDART00000127669.4"	"prox1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127693.4"	"vps4b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127695.3"	"rpl5b"	0.14959997923676	"1"	"4.0"	"MZspg"
"ENSDART00000127721.3"	"si:dkey-152b24.7"	0.117075560925972	"-1"	"3.5"	"MZspg"
"ENSDART00000127740.4"	"ctif"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127769.4"	"plekhg7"	0.096625297237924	"1"	"4.5"	"MZspg"
"ENSDART00000127773.4"	"ewsr1b"	0.12306062955396	"1"	"5.0"	"MZspg"
"ENSDART00000127795.3"	"tsku"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127805.3"	"pom121"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127829.3"	"atad3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127832.4"	"raver1"	0.0506590919681963	"-1"	"2.5"	"MZspg"
"ENSDART00000127842.3"	"si:dkey-226l10.6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000127843.3"	"ppm1aa"	0.148859238610804	"1"	"3.5"	"MZspg"
"ENSDART00000127845.3"	"ssh2a"	0.10490357811385	"-1"	"2.5"	"MZspg"
"ENSDART00000127875.3"	"bmp1a"	0.135927064484	"1"	"4.5"	"MZspg"
"ENSDART00000127914.3"	"si:ch211-241n15.3"	0.11116281776504	"1"	"4.0"	"MZspg"
"ENSDART00000127923.4"	"nktr"	0.0795369350835932	"1"	"4.5"	"MZspg"
"ENSDART00000127930.4"	"fam160b1"	0.143576827905109	"-1"	"3.5"	"MZspg"
"ENSDART00000127958.4"	"slc37a2"	0.133417841449641	"1"	"4.5"	"MZspg"
"ENSDART00000127963.4"	"ccbe1"	0.131985753120852	"-1"	"4.0"	"MZspg"
"ENSDART00000127974.4"	"lrrk1"	0.0556254799475588	"1"	"4.0"	"MZspg"
"ENSDART00000127982.3"	"suox"	0.074001624443723	"1"	"4.0"	"MZspg"
"ENSDART00000127985.3"	"MTERF1"	0.0802549371915534	"-1"	"3.5"	"MZspg"
"ENSDART00000127996.3"	"degs2"	0.085137266076159	"1"	"5.0"	"MZspg"
"ENSDART00000128011.3"	"tnfsf10l3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128017.2"	"zgc:171759"	0.123869680737732	"1"	"4.0"	"MZspg"
"ENSDART00000128024.3"	"wdsub1"	0.102770887708476	"-1"	"3.5"	"MZspg"
"ENSDART00000128025.4"	"rps26l"	0.0862645777102823	"1"	"4.5"	"MZspg"
"ENSDART00000128050.3"	"UTP14C"	0.141075206993658	"1"	"4.0"	"MZspg"
"ENSDART00000128062.4"	"arfrp1"	0.14612857392713	"1"	"4.5"	"MZspg"
"ENSDART00000128065.3"	"ddx27"	0.0887995923400102	"1"	"4.0"	"MZspg"
"ENSDART00000128070.3"	"gnai2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128073.3"	"ppp1r3ca"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128108.3"	"urahb"	0.0716998159234371	"1"	"4.5"	"MZspg"
"ENSDART00000128127.4"	"slc38a3b"	0.086530892650302	"1"	"4.5"	"MZspg"
"ENSDART00000128129.3"	"si:dkey-185e18.7"	0.117249127156771	"-1"	"4.0"	"MZspg"
"ENSDART00000128137.3"	"zgc:92594"	0.141535782458482	"-1"	"4.0"	"MZspg"
"ENSDART00000128145.3"	"kansl1a"	0.112019764074123	"-1"	"3.0"	"MZspg"
"ENSDART00000128149.3"	"fam32a"	0.149137817330633	"1"	"4.5"	"MZspg"
"ENSDART00000128188.4"	"daglb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128193.3"	"rnf152"	0.142580001745427	"-1"	"3.5"	"MZspg"
"ENSDART00000128223.4"	"CT573476.1"	0.0716650110761378	"-1"	"3.0"	"MZspg"
"ENSDART00000128224.3"	"CLPB"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128227.4"	"gle1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128246.4"	"polr1c"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128247.4"	"lsm3"	0.121383625232502	"1"	"4.0"	"MZspg"
"ENSDART00000128249.4"	"trim8a"	0.0715084770569332	"-1"	"3.5"	"MZspg"
"ENSDART00000128250.3"	"mob2a"	0.143140715190244	"1"	"4.0"	"MZspg"
"ENSDART00000128260.4"	"CABZ01087514.1"	0.128622142930968	"-1"	"3.5"	"MZspg"
"ENSDART00000128275.3"	"npffr1l3"	0.0904915932867666	"-1"	"3.5"	"MZspg"
"ENSDART00000128284.3"	"nudt9"	0.135478912745965	"1"	"4.0"	"MZspg"
"ENSDART00000128292.3"	"frem2a"	0.0682404099072059	"1"	"4.5"	"MZspg"
"ENSDART00000128302.3"	"stk35"	0.0715323938647269	"-1"	"4.0"	"MZspg"
"ENSDART00000128309.3"	"zc3h11a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128320.4"	"ftr36"	0.0961524159395133	"1"	"4.0"	"MZspg"
"ENSDART00000128350.2"	"rad51d"	0.121034832195341	"-1"	"3.5"	"MZspg"
"ENSDART00000128352.4"	"mitd1"	0.100576726892796	"-1"	"3.5"	"MZspg"
"ENSDART00000128433.3"	"hm13"	0.0573771081142609	"1"	"4.0"	"MZspg"
"ENSDART00000128435.3"	"pinx1"	0.124707077256891	"1"	"4.0"	"MZspg"
"ENSDART00000128442.4"	"tnfrsf1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128488.4"	"e2f8"	0.0475005926088885	"1"	"4.0"	"MZspg"
"ENSDART00000128504.4"	"si:dkey-106g10.7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128508.3"	"zdhhc5b"	0.11786777998046	"-1"	"3.5"	"MZspg"
"ENSDART00000128515.3"	"foxa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128591.4"	"accs"	0.053461258608249	"-1"	"3.5"	"MZspg"
"ENSDART00000128639.3"	"CABZ01071939.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128678.3"	"mettl4"	0.0896512604944093	"-1"	"4.5"	"MZspg"
"ENSDART00000128681.3"	"dyrk3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128690.3"	"agap3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128715.3"	"kif3cb"	0.132391460470374	"-1"	"3.0"	"MZspg"
"ENSDART00000128717.4"	"ran"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128742.3"	"CAMSAP3"	0.147685035535873	"1"	"3.5"	"MZspg"
"ENSDART00000128743.3"	"tmem214"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128744.3"	"rmnd5b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128762.3"	"dedd1"	0.0929645684038501	"1"	"4.0"	"MZspg"
"ENSDART00000128772.3"	"ptges3b"	0.126450101921676	"1"	"4.0"	"MZspg"
"ENSDART00000128783.3"	"ppardb"	0.125944087141242	"1"	"4.0"	"MZspg"
"ENSDART00000128788.3"	"mtg2"	0.135386538124252	"-1"	"4.0"	"MZspg"
"ENSDART00000128793.3"	"sp7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128839.3"	"fez1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128859.4"	"prlra"	0.100620706664448	"1"	"4.0"	"MZspg"
"ENSDART00000128915.3"	"brd3a"	0.131365454886756	"1"	"3.5"	"MZspg"
"ENSDART00000128928.3"	"CABZ01074298.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128943.2"	"nrbp2b"	0.107970582780231	"-1"	"4.5"	"MZspg"
"ENSDART00000128960.3"	"zmp:0000001003"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128965.3"	"bcar1"	0.133011706400372	"1"	"5.0"	"MZspg"
"ENSDART00000128971.2"	"gm2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000128975.4"	"slc25a32a"	0.146168604552258	"1"	"4.0"	"MZspg"
"ENSDART00000128987.4"	"nf2b"	0.146272770251431	"1"	"4.0"	"MZspg"
"ENSDART00000129016.3"	"maza"	0.149503966794028	"-1"	"3.5"	"MZspg"
"ENSDART00000129029.3"	"xxylt1"	0.112307794879155	"-1"	"4.0"	"MZspg"
"ENSDART00000129030.3"	"zgc:153681"	0.126859155573138	"-1"	"3.0"	"MZspg"
"ENSDART00000129058.3"	"rheb"	0.0646222762697441	"-1"	"3.5"	"MZspg"
"ENSDART00000129066.3"	"zcchc7"	0.0436207765598968	"-1"	"4.0"	"MZspg"
"ENSDART00000129125.3"	"pde8a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129138.3"	"mogat3a"	0.0493261151735869	"1"	"4.0"	"MZspg"
"ENSDART00000129146.3"	"tbc1d15"	0.0860067432045637	"1"	"4.5"	"MZspg"
"ENSDART00000129161.4"	"wrap53"	0.0790136913152681	"-1"	"3.5"	"MZspg"
"ENSDART00000129168.3"	"si:dkey-208b23.5"	0.133497860377758	"1"	"4.0"	"MZspg"
"ENSDART00000129197.3"	"mn1b"	0.0876630775543672	"1"	"4.5"	"MZspg"
"ENSDART00000129202.4"	"DDX17"	0.146336992327859	"1"	"4.0"	"MZspg"
"ENSDART00000129239.3"	"hist1h2a4"	0.0987703340476986	"1"	"4.0"	"MZspg"
"ENSDART00000129252.4"	"slc13a4"	0.132028798521119	"1"	"4.0"	"MZspg"
"ENSDART00000129254.2"	"zgc:173552"	0.0947105046035657	"1"	"4.0"	"MZspg"
"ENSDART00000129257.3"	"tmem220"	0.132187801631322	"-1"	"4.0"	"MZspg"
"ENSDART00000129299.3"	"myef2"	0.0897226475693994	"1"	"5.0"	"MZspg"
"ENSDART00000129302.4"	"emc3"	0.121923672252582	"1"	"4.5"	"MZspg"
"ENSDART00000129303.3"	"slc6a3"	0.124671499706198	"1"	"4.0"	"MZspg"
"ENSDART00000129339.4"	"srrm2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129351.2"	"ccni"	0.147622201136068	"1"	"5.0"	"MZspg"
"ENSDART00000129356.3"	"si:dkeyp-97b10.3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129357.3"	"glt1d1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129365.3"	"kcnb2"	0.141633105983026	"1"	"4.5"	"MZspg"
"ENSDART00000129372.3"	"klhl22"	0.132694789848583	"-1"	"3.5"	"MZspg"
"ENSDART00000129380.2"	"ppp5c"	0.100131476431061	"1"	"4.0"	"MZspg"
"ENSDART00000129393.3"	"trmt1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129427.3"	"vkorc1"	0.0850048221751817	"-1"	"5.5"	"MZspg"
"ENSDART00000129439.3"	"BX649250.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129459.3"	"spata5l1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129467.4"	"dhx29"	0.141511827015796	"-1"	"4.0"	"MZspg"
"ENSDART00000129490.3"	"gb:bc139872"	0.11080910892108	"1"	"4.5"	"MZspg"
"ENSDART00000129495.4"	"si:rp71-19m20.1"	0.148037142050079	"-1"	"4.5"	"MZspg"
"ENSDART00000129522.4"	"acvr2aa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129524.3"	"RF00001"	0.0771486982222819	"1"	"4.0"	"MZspg"
"ENSDART00000129531.3"	"CR381544.1"	0.142096008287711	"-1"	"4.0"	"MZspg"
"ENSDART00000129535.4"	"zgc:153738"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129540.3"	"larsa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129554.4"	"bmi1a"	0.0909173480644724	"-1"	"3.5"	"MZspg"
"ENSDART00000129564.3"	"si:dkey-66i24.8"	0.124557466414323	"-1"	"3.5"	"MZspg"
"ENSDART00000129597.3"	"sorbs3"	0.134152308534111	"-1"	"5.0"	"MZspg"
"ENSDART00000129598.3"	"usp36"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129617.4"	"atp6ap1b"	0.139134032838422	"1"	"4.0"	"MZspg"
"ENSDART00000129643.3"	"aplnrb"	0.129498899545757	"1"	"3.5"	"MZspg"
"ENSDART00000129676.3"	"lsm11"	0.0489126912693342	"-1"	"3.5"	"MZspg"
"ENSDART00000129704.3"	"abhd17aa"	0.107782226368046	"1"	"3.5"	"MZspg"
"ENSDART00000129720.5"	"cars"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129743.3"	"si:ch211-175m2.5"	0.0467192313151679	"-1"	"3.5"	"MZspg"
"ENSDART00000129769.4"	"cgnl1"	0.0715411867486688	"1"	"4.5"	"MZspg"
"ENSDART00000129772.3"	"gck"	0.149192754350765	"-1"	"3.5"	"MZspg"
"ENSDART00000129778.4"	"si:cabz01032454.3"	0.14338461703011	"1"	"5.0"	"MZspg"
"ENSDART00000129803.4"	"zc3h3"	0.0793641042621753	"-1"	"5.0"	"MZspg"
"ENSDART00000129878.3"	"zdhhc8b"	0.131477536715586	"-1"	"4.0"	"MZspg"
"ENSDART00000129903.4"	"mfsd10"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129918.3"	"kif17"	0.130982901979263	"-1"	"3.5"	"MZspg"
"ENSDART00000129924.4"	"hmgb3a"	0.107218637823687	"1"	"4.5"	"MZspg"
"ENSDART00000129926.4"	"si:dkey-100n23.5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129955.3"	"si:ch211-253b8.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129963.3"	"rbp1"	0.136045110353231	"1"	"4.0"	"MZspg"
"ENSDART00000129965.3"	"LO018154.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129967.3"	"sh3gl1a"	0.138930032587581	"-1"	"4.0"	"MZspg"
"ENSDART00000129975.3"	"scamp4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000129978.3"	"pnpla2"	0.105869810959974	"-1"	"3.5"	"MZspg"
"ENSDART00000129993.3"	"CR450793.1"	0.144454541343701	"1"	"3.0"	"MZspg"
"ENSDART00000130042.3"	"fubp3"	0.129679658581662	"1"	"4.5"	"MZspg"
"ENSDART00000130051.3"	"dclre1a"	0.132556373426589	"-1"	"4.0"	"MZspg"
"ENSDART00000130062.3"	"chd4a"	0.0914261155916519	"1"	"4.5"	"MZspg"
"ENSDART00000130080.3"	"asap3"	0.0998648070901555	"-1"	"3.0"	"MZspg"
"ENSDART00000130083.3"	"lsm8"	0.143105737449115	"1"	"4.5"	"MZspg"
"ENSDART00000130100.4"	"zgc:113921"	0.0644306959843478	"1"	"4.5"	"MZspg"
"ENSDART00000130104.4"	"gnb1a"	0.145248268731033	"1"	"3.5"	"MZspg"
"ENSDART00000130105.3"	"psma3"	0.136287622611284	"1"	"4.0"	"MZspg"
"ENSDART00000130107.4"	"nfkbiaa"	0.0776227683432473	"1"	"4.5"	"MZspg"
"ENSDART00000130127.4"	"rtf1"	0.0740654152853353	"1"	"4.0"	"MZspg"
"ENSDART00000130131.4"	"sult6b1"	0.147631571169199	"1"	"4.0"	"MZspg"
"ENSDART00000130142.3"	"ube2w"	0.147109722608436	"1"	"5.0"	"MZspg"
"ENSDART00000130264.3"	"rpz"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130270.2"	"irf2a"	0.0890860783842914	"1"	"4.5"	"MZspg"
"ENSDART00000130299.3"	"deaf1"	0.13974733909768	"1"	"5.0"	"MZspg"
"ENSDART00000130311.3"	"naa30"	0.0643027337219768	"-1"	"3.5"	"MZspg"
"ENSDART00000130338.4"	"pou6f1"	0.0681470199655879	"-1"	"3.5"	"MZspg"
"ENSDART00000130342.4"	"si:cabz01054396.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130343.3"	"parp12a"	0.0637569581425301	"-1"	"3.5"	"MZspg"
"ENSDART00000130366.3"	"si:dkey-21c1.4"	0.0400874544004621	"-1"	"3.5"	"MZspg"
"ENSDART00000130412.3"	"aqr"	0.126730568157151	"1"	"4.0"	"MZspg"
"ENSDART00000130413.4"	"smc4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130453.4"	"ahcyl2"	0.145427895084662	"1"	"4.0"	"MZspg"
"ENSDART00000130467.4"	"chp1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130477.4"	"snai1a"	0.10287299639521	"1"	"4.5"	"MZspg"
"ENSDART00000130513.5"	"ncoa1"	0.116979825506764	"1"	"5.0"	"MZspg"
"ENSDART00000130521.3"	"CACFD1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130541.3"	"bmf1"	0.14827519217172	"-1"	"3.0"	"MZspg"
"ENSDART00000130549.4"	"si:dkey-67c22.2"	0.10242741751271	"1"	"4.0"	"MZspg"
"ENSDART00000130553.4"	"tle3b"	0.0690384947176518	"-1"	"3.5"	"MZspg"
"ENSDART00000130554.3"	"isg15"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130576.3"	"mvb12ba"	0.145045267783141	"-1"	"4.0"	"MZspg"
"ENSDART00000130588.3"	"tbc1d30"	0.103921130624781	"-1"	"3.5"	"MZspg"
"ENSDART00000130601.3"	"CABZ01020840.1"	0.0867078106413506	"1"	"4.5"	"MZspg"
"ENSDART00000130604.3"	"ssuh2.4"	0.135552236124765	"-1"	"4.0"	"MZspg"
"ENSDART00000130610.3"	"tmem117"	0.107426608178759	"-1"	"3.5"	"MZspg"
"ENSDART00000130623.4"	"dus4l"	0.109075506217101	"1"	"4.0"	"MZspg"
"ENSDART00000130626.4"	"rars"	0.12363984634296	"1"	"3.5"	"MZspg"
"ENSDART00000130641.3"	"bcl3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130643.4"	"CABZ01069020.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130648.3"	"scarb2c"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130675.4"	"pi4k2a"	0.110413693460525	"1"	"4.5"	"MZspg"
"ENSDART00000130692.4"	"cry1aa"	0.144689561132101	"1"	"3.5"	"MZspg"
"ENSDART00000130695.4"	"top2b"	0.121676905310631	"1"	"4.5"	"MZspg"
"ENSDART00000130696.3"	"cops9"	0.0941877933484676	"1"	"4.5"	"MZspg"
"ENSDART00000130722.4"	"cacnb2b"	0.0499985111919398	"-1"	"4.5"	"MZspg"
"ENSDART00000130744.3"	"gpx2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130760.4"	"hist1h2a2"	0.143344919276713	"1"	"3.5"	"MZspg"
"ENSDART00000130781.4"	"eif4a2"	0.124084919658676	"1"	"4.0"	"MZspg"
"ENSDART00000130793.4"	"grk5"	0.0495469225054129	"1"	"5.5"	"MZspg"
"ENSDART00000130801.3"	"acsl1b"	0.133792309886119	"1"	"4.0"	"MZspg"
"ENSDART00000130809.3"	"wdr61"	0.0661556433189024	"1"	"4.0"	"MZspg"
"ENSDART00000130815.4"	"e2f3"	0.133209724284167	"1"	"4.0"	"MZspg"
"ENSDART00000130818.4"	"ptprz1b"	0.145654700263035	"1"	"4.5"	"MZspg"
"ENSDART00000130830.3"	"otomp"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130831.3"	"gmps"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130833.3"	"FO704810.1"	0.146947242284902	"-1"	"4.0"	"MZspg"
"ENSDART00000130877.3"	"rac1b"	0.130293916740633	"1"	"4.0"	"MZspg"
"ENSDART00000130879.4"	"st3gal3a"	0.149111923056804	"-1"	"3.5"	"MZspg"
"ENSDART00000130880.3"	"si:ch73-269m14.2"	0.0811718412612534	"1"	"4.5"	"MZspg"
"ENSDART00000130897.3"	"abcf3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130899.3"	"si:dkey-288a3.2"	0.131068405483625	"-1"	"5.0"	"MZspg"
"ENSDART00000130915.2"	"RF00271"	0.0683757868169138	"1"	"4.5"	"MZspg"
"ENSDART00000130917.4"	"coil"	0.139516838260894	"-1"	"3.0"	"MZspg"
"ENSDART00000130955.3"	"ppp1cb"	0.0837035517832119	"1"	"5.0"	"MZspg"
"ENSDART00000130958.3"	"ccdc58"	NA	"0"	" NA"	"MZspg"
"ENSDART00000130968.4"	"rcbtb2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131010.3"	"zgc:114175"	0.145503016236057	"1"	"4.5"	"MZspg"
"ENSDART00000131019.3"	"acadvl"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131040.3"	"zgc:174574"	0.115500271120652	"1"	"4.0"	"MZspg"
"ENSDART00000131046.3"	"si:ch73-278m9.1"	0.104984821466471	"1"	"4.0"	"MZspg"
"ENSDART00000131051.3"	"ifnlr1"	0.133797584308438	"1"	"4.5"	"MZspg"
"ENSDART00000131067.2"	"fbxo42"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131072.2"	"rpz2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131097.3"	"BX957322.1"	0.139008058763605	"-1"	"3.0"	"MZspg"
"ENSDART00000131098.3"	"tpm1"	0.0679079383616309	"-1"	"3.5"	"MZspg"
"ENSDART00000131126.5"	"bcl6aa"	0.141106422455722	"1"	"4.0"	"MZspg"
"ENSDART00000131135.3"	"zgc:152830"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131169.4"	"bmp2b"	0.0515937221206392	"1"	"3.5"	"MZspg"
"ENSDART00000131181.3"	"sema4gb"	0.0917781389124652	"1"	"4.5"	"MZspg"
"ENSDART00000131215.2"	"slc35a2"	0.134792788796511	"1"	"5.0"	"MZspg"
"ENSDART00000131217.3"	"ippk"	0.0728451101909907	"-1"	"3.5"	"MZspg"
"ENSDART00000131218.2"	"aars2"	0.146667543851564	"-1"	"3.5"	"MZspg"
"ENSDART00000131227.2"	"ankib1b"	0.0140848047751447	"-1"	"3.5"	"MZspg"
"ENSDART00000131237.3"	"ulk1b"	0.0606505369939596	"-1"	"3.5"	"MZspg"
"ENSDART00000131248.2"	"CR855337.1"	0.0591898175038419	"-1"	"4.0"	"MZspg"
"ENSDART00000131256.2"	"phactr3a"	0.0980941085164814	"1"	"4.5"	"MZspg"
"ENSDART00000131267.3"	"tsc22d1"	0.0955099579490917	"-1"	"3.5"	"MZspg"
"ENSDART00000131268.2"	"rhbdd2"	0.109948888431829	"-1"	"4.0"	"MZspg"
"ENSDART00000131278.2"	"si:dkey-97a13.6"	0.0592350135881703	"-1"	"4.5"	"MZspg"
"ENSDART00000131279.2"	"alg5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131288.2"	"adap2"	0.100385493196848	"1"	"4.0"	"MZspg"
"ENSDART00000131295.4"	"nup62l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000131300.2"	"unk"	0.0876462006447435	"-1"	"3.5"	"MZspg"
"ENSDART00000131310.3"	"si:dkey-93n13.2"	NA	"0"	" NA"	"MZspg"
